2025-07-16 20:06:40 | ETH/USDT | Signal: buy | Price: 3291.68 | RSI: 3291.68
2025-07-24 13:35:34 | ALGO/USDT | Signal: sell | Price: 0.25 | RSI: 36.16 | Confidence: 0.75
2025-07-24 13:35:37 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 38.05 | Confidence: 0.75
2025-07-24 13:35:40 | INJ/USDT | Signal: sell | Price: 13.29 | RSI: 33.91 | Confidence: 0.75
2025-07-24 13:36:17 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 31.22 | Confidence: 0.75
2025-07-24 13:36:21 | AVAX/USDT | Signal: sell | Price: 23.20 | RSI: 37.35 | Confidence: 0.75
2025-07-24 13:36:23 | ALGO/USDT | Signal: sell | Price: 0.25 | RSI: 36.46 | Confidence: 0.75
2025-07-24 13:36:26 | APT/USDT | Signal: sell | Price: 4.59 | RSI: 40.24 | Confidence: 0.75
2025-07-24 13:36:50 | INJ/USDT | Signal: sell | Price: 13.31 | RSI: 34.94 | Confidence: 0.75
2025-07-24 13:37:27 | DOT/USDT | Signal: sell | Price: 3.92 | RSI: 32.06 | Confidence: 0.75
2025-07-24 13:37:31 | AVAX/USDT | Signal: sell | Price: 23.20 | RSI: 37.62 | Confidence: 0.75
2025-07-24 13:37:33 | ALGO/USDT | Signal: sell | Price: 0.25 | RSI: 37.39 | Confidence: 0.75
2025-07-24 13:37:36 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 38.85 | Confidence: 0.75
2025-07-24 13:37:39 | INJ/USDT | Signal: sell | Price: 13.29 | RSI: 34.12 | Confidence: 0.75
2025-07-24 13:38:17 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 38.01 | Confidence: 0.75
2025-07-24 13:38:22 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 38.94 | Confidence: 0.75
2025-07-24 13:38:46 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 42.72 | Confidence: 0.75
2025-07-24 13:38:49 | INJ/USDT | Signal: sell | Price: 13.31 | RSI: 35.56 | Confidence: 0.75
2025-07-24 13:39:27 | DOT/USDT | Signal: sell | Price: 3.93 | RSI: 35.99 | Confidence: 0.75
2025-07-24 13:39:33 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 38.94 | Confidence: 0.75
2025-07-24 13:39:36 | APT/USDT | Signal: sell | Price: 4.59 | RSI: 41.37 | Confidence: 0.75
2025-07-24 13:40:16 | INJ/USDT | Signal: sell | Price: 13.30 | RSI: 34.73 | Confidence: 0.75
2025-07-24 13:40:54 | DOT/USDT | Signal: sell | Price: 3.93 | RSI: 35.46 | Confidence: 0.75
2025-07-24 13:40:59 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 40.01 | Confidence: 0.75
2025-07-24 13:41:03 | APT/USDT | Signal: sell | Price: 4.59 | RSI: 42.28 | Confidence: 0.75
2025-07-24 13:41:06 | INJ/USDT | Signal: sell | Price: 13.31 | RSI: 35.88 | Confidence: 0.75
2025-07-24 13:41:44 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 38.70 | Confidence: 0.75
2025-07-24 13:41:49 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 42.04 | Confidence: 0.75
2025-07-24 13:41:53 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 44.05 | Confidence: 0.75
2025-07-24 13:41:56 | INJ/USDT | Signal: sell | Price: 13.33 | RSI: 37.97 | Confidence: 0.75
2025-07-24 13:43:09 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 39.41 | Confidence: 0.75
2025-07-24 13:43:16 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 44.39 | Confidence: 0.75
2025-07-24 13:43:19 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 43.91 | Confidence: 0.75
2025-07-24 13:43:22 | INJ/USDT | Signal: sell | Price: 13.31 | RSI: 36.10 | Confidence: 0.75
2025-07-24 13:44:20 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 39.41 | Confidence: 0.75
2025-07-24 13:44:26 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 43.47 | Confidence: 0.75
2025-07-24 13:44:29 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 43.59 | Confidence: 0.75
2025-07-24 13:44:53 | INJ/USDT | Signal: sell | Price: 13.31 | RSI: 36.10 | Confidence: 0.75
2025-07-24 13:45:30 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 38.49 | Confidence: 0.75
2025-07-24 13:45:56 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 41.40 | Confidence: 0.75
2025-07-24 13:46:00 | APT/USDT | Signal: sell | Price: 4.59 | RSI: 42.55 | Confidence: 0.75
2025-07-24 13:46:03 | INJ/USDT | Signal: sell | Price: 13.30 | RSI: 35.35 | Confidence: 0.75
2025-07-24 13:46:40 | DOT/USDT | Signal: sell | Price: 3.94 | RSI: 39.21 | Confidence: 0.75
2025-07-24 13:46:47 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 43.04 | Confidence: 0.75
2025-07-24 13:46:50 | APT/USDT | Signal: sell | Price: 4.60 | RSI: 44.90 | Confidence: 0.75
2025-07-24 13:46:54 | INJ/USDT | Signal: sell | Price: 13.33 | RSI: 37.57 | Confidence: 0.75
2025-07-24 13:47:31 | DOT/USDT | Signal: sell | Price: 3.95 | RSI: 42.19 | Confidence: 0.75
2025-07-24 13:47:57 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 45.48 | Confidence: 0.75
2025-07-24 13:48:00 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 50.40 | Confidence: 0.75
2025-07-24 13:48:40 | DOT/USDT | Signal: sell | Price: 3.95 | RSI: 44.77 | Confidence: 0.75
2025-07-24 13:48:46 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 48.14 | Confidence: 0.75
2025-07-24 13:48:50 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 50.16 | Confidence: 0.75
2025-07-24 13:49:30 | DOT/USDT | Signal: sell | Price: 3.95 | RSI: 43.35 | Confidence: 0.75
2025-07-24 13:49:55 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 47.28 | Confidence: 0.75
2025-07-24 13:49:59 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 49.44 | Confidence: 0.75
2025-07-24 13:50:39 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 45.61 | Confidence: 0.75
2025-07-24 13:50:45 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 49.13 | Confidence: 0.75
2025-07-24 13:50:48 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 50.71 | Confidence: 0.75
2025-07-24 13:51:29 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 45.47 | Confidence: 0.75
2025-07-24 13:51:35 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 48.24 | Confidence: 0.75
2025-07-24 13:51:39 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 50.16 | Confidence: 0.75
2025-07-24 13:52:19 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 45.19 | Confidence: 0.75
2025-07-24 13:52:25 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 48.69 | Confidence: 0.75
2025-07-24 13:52:29 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 50.13 | Confidence: 0.75
2025-07-24 13:53:08 | DOT/USDT | Signal: sell | Price: 3.95 | RSI: 45.02 | Confidence: 0.75
2025-07-24 13:53:14 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 47.78 | Confidence: 0.75
2025-07-24 13:53:18 | APT/USDT | Signal: sell | Price: 4.62 | RSI: 49.97 | Confidence: 0.75
2025-07-24 13:54:52 | DOT/USDT | Signal: sell | Price: 3.95 | RSI: 44.74 | Confidence: 0.75
2025-07-24 13:55:13 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 46.94 | Confidence: 0.75
2025-07-24 13:56:28 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 46.36 | Confidence: 0.75
2025-07-24 13:56:34 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 48.88 | Confidence: 0.75
2025-07-24 13:56:38 | APT/USDT | Signal: sell | Price: 4.63 | RSI: 52.67 | Confidence: 0.75
2025-07-24 13:57:17 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 47.90 | Confidence: 0.75
2025-07-24 13:57:23 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 50.25 | Confidence: 0.75
2025-07-24 13:58:41 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 46.58 | Confidence: 0.75
2025-07-24 13:58:47 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 49.34 | Confidence: 0.75
2025-07-24 13:58:50 | APT/USDT | Signal: sell | Price: 4.63 | RSI: 52.83 | Confidence: 0.75
2025-07-24 13:59:31 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 48.87 | Confidence: 0.75
2025-07-24 13:59:36 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 49.80 | Confidence: 0.75
2025-07-24 14:00:19 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 47.81 | Confidence: 0.75
2025-07-24 14:01:06 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 47.92 | Confidence: 0.75
2025-07-24 14:02:14 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 46.87 | Confidence: 0.75
2025-07-24 14:04:24 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 51.46 | Confidence: 0.75
2025-07-24 14:05:59 | DOT/USDT | Signal: sell | Price: 3.96 | RSI: 48.68 | Confidence: 0.75
2025-07-24 14:06:59 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 51.83 | Confidence: 0.75
2025-07-24 14:07:57 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 50.26 | Confidence: 0.75
2025-07-24 14:08:51 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 49.76 | Confidence: 0.75
2025-07-24 14:09:44 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 50.80 | Confidence: 0.75
2025-07-24 14:10:39 | DOT/USDT | Signal: sell | Price: 3.97 | RSI: 51.83 | Confidence: 0.75
2025-07-24 14:11:32 | DOT/USDT | Signal: sell | Price: 3.98 | RSI: 53.98 | Confidence: 0.75
2025-07-24 14:12:23 | DOT/USDT | Signal: sell | Price: 3.98 | RSI: 55.76 | Confidence: 0.75
2025-07-24 14:13:15 | DOT/USDT | Signal: sell | Price: 3.98 | RSI: 54.89 | Confidence: 0.75
2025-07-24 14:14:14 | DOT/USDT | Signal: sell | Price: 3.99 | RSI: 56.54 | Confidence: 0.75
2025-07-24 14:15:16 | DOT/USDT | Signal: sell | Price: 3.99 | RSI: 57.98 | Confidence: 0.75
2025-07-24 14:16:16 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 59.06 | Confidence: 0.75
2025-07-24 14:16:36 | INJ/USDT | Signal: sell | Price: 13.59 | RSI: 60.17 | Confidence: 0.75
2025-07-24 14:17:19 | DOT/USDT | Signal: sell | Price: 3.99 | RSI: 57.27 | Confidence: 0.75
2025-07-24 14:18:19 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 59.39 | Confidence: 0.75
2025-07-24 14:19:24 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 61.19 | Confidence: 1.00
2025-07-24 14:20:31 | DOT/USDT | Signal: sell | Price: 3.99 | RSI: 57.63 | Confidence: 0.75
2025-07-24 14:21:33 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 60.61 | Confidence: 1.00
2025-07-24 14:22:36 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 59.80 | Confidence: 0.75
2025-07-24 14:23:25 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 60.41 | Confidence: 1.00
2025-07-24 14:24:13 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 61.35 | Confidence: 1.00
2025-07-24 14:25:00 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 61.91 | Confidence: 0.75
2025-07-24 14:25:47 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 60.11 | Confidence: 0.75
2025-07-24 14:26:34 | DOT/USDT | Signal: sell | Price: 4.00 | RSI: 60.85 | Confidence: 0.75
2025-07-24 14:27:21 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 62.91 | Confidence: 0.75
2025-07-24 14:28:07 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 62.88 | Confidence: 0.75
2025-07-24 14:29:01 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 62.37 | Confidence: 0.75
2025-07-24 14:29:48 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 62.80 | Confidence: 0.75
2025-07-24 14:30:34 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 61.06 | Confidence: 0.75
2025-07-24 14:31:22 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 61.82 | Confidence: 0.75
2025-07-24 14:32:10 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 62.37 | Confidence: 0.75
2025-07-24 14:32:57 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 63.19 | Confidence: 0.75
2025-07-24 14:33:44 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 63.99 | Confidence: 0.75
2025-07-24 14:34:33 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 65.13 | Confidence: 0.75
2025-07-24 14:35:26 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 63.36 | Confidence: 0.75
2025-07-24 14:36:13 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 63.78 | Confidence: 0.75
2025-07-24 14:37:00 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 65.22 | Confidence: 0.75
2025-07-24 14:37:47 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 66.52 | Confidence: 0.75
2025-07-24 14:39:17 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 66.92 | Confidence: 0.75
2025-07-24 14:40:06 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 66.37 | Confidence: 0.75
2025-07-24 14:40:55 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 66.15 | Confidence: 0.75
2025-07-24 14:41:42 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 66.56 | Confidence: 0.75
2025-07-24 14:42:28 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 67.33 | Confidence: 0.75
2025-07-24 14:43:15 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 67.59 | Confidence: 0.75
2025-07-24 14:44:02 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 66.56 | Confidence: 0.75
2025-07-24 14:44:49 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 65.99 | Confidence: 0.75
2025-07-24 14:45:36 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 65.36 | Confidence: 0.75
2025-07-24 14:46:26 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 64.37 | Confidence: 0.75
2025-07-24 14:47:13 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 62.48 | Confidence: 0.75
2025-07-24 14:48:12 | DOT/USDT | Signal: sell | Price: 4.01 | RSI: 61.03 | Confidence: 0.75
2025-07-24 14:49:00 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 63.04 | Confidence: 0.75
2025-07-24 14:49:47 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 61.82 | Confidence: 0.75
2025-07-24 14:50:35 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 62.41 | Confidence: 0.75
2025-07-24 14:51:27 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 63.47 | Confidence: 0.75
2025-07-24 14:52:15 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 65.54 | Confidence: 0.75
2025-07-24 14:53:03 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 65.57 | Confidence: 0.75
2025-07-24 14:53:50 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 67.19 | Confidence: 0.75
2025-07-24 14:54:38 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 65.97 | Confidence: 0.75
2025-07-24 14:55:27 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 67.37 | Confidence: 0.75
2025-07-24 14:56:14 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 66.72 | Confidence: 0.75
2025-07-24 14:57:02 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 67.23 | Confidence: 0.75
2025-07-24 14:57:50 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 66.34 | Confidence: 0.75
2025-07-24 14:58:37 | DOT/USDT | Signal: sell | Price: 4.03 | RSI: 66.37 | Confidence: 0.75
2025-07-24 14:59:25 | DOT/USDT | Signal: sell | Price: 4.02 | RSI: 64.12 | Confidence: 0.75
2025-07-24 15:00:14 | BTC/USDT | Signal: buy | Price: 118573.80 | RSI: 54.29 | Confidence: 0.75
2025-07-24 15:01:01 | BTC/USDT | Signal: buy | Price: 118616.30 | RSI: 56.70 | Confidence: 0.75
2025-07-24 15:01:49 | BTC/USDT | Signal: buy | Price: 118649.90 | RSI: 58.27 | Confidence: 0.75
2025-07-24 15:02:35 | BTC/USDT | Signal: buy | Price: 118715.00 | RSI: 61.02 | Confidence: 0.75
2025-07-24 15:03:23 | BTC/USDT | Signal: buy | Price: 118709.50 | RSI: 60.80 | Confidence: 0.75
2025-07-24 15:04:14 | BTC/USDT | Signal: buy | Price: 118690.50 | RSI: 60.03 | Confidence: 0.75
2025-07-24 15:05:05 | BTC/USDT | Signal: buy | Price: 118696.30 | RSI: 60.27 | Confidence: 0.75
2025-07-24 15:05:53 | BTC/USDT | Signal: buy | Price: 118615.00 | RSI: 55.28 | Confidence: 0.75
2025-07-24 15:06:39 | BTC/USDT | Signal: buy | Price: 118607.20 | RSI: 54.84 | Confidence: 0.75
2025-07-24 15:07:28 | BTC/USDT | Signal: buy | Price: 118600.30 | RSI: 54.47 | Confidence: 0.75
2025-07-24 15:08:15 | BTC/USDT | Signal: buy | Price: 118600.10 | RSI: 54.45 | Confidence: 0.75
2025-07-24 15:09:02 | BTC/USDT | Signal: buy | Price: 118578.30 | RSI: 53.29 | Confidence: 0.75
2025-07-24 15:09:50 | BTC/USDT | Signal: buy | Price: 118583.90 | RSI: 53.58 | Confidence: 0.75
2025-07-24 15:10:38 | BTC/USDT | Signal: buy | Price: 118583.90 | RSI: 53.58 | Confidence: 0.75
2025-07-24 15:11:26 | BTC/USDT | Signal: buy | Price: 118577.60 | RSI: 53.23 | Confidence: 0.75
2025-07-24 15:12:20 | BTC/USDT | Signal: buy | Price: 118572.80 | RSI: 52.96 | Confidence: 0.75
2025-07-24 16:04:22 | BTC/USDT | Signal: buy | Price: 118615.00 | RSI: 56.23 | Confidence: 0.75
2025-07-24 16:05:25 | BTC/USDT | Signal: buy | Price: 118565.00 | RSI: 53.89 | Confidence: 0.75
2025-07-24 16:06:21 | BTC/USDT | Signal: buy | Price: 118565.30 | RSI: 53.91 | Confidence: 0.75
2025-07-24 16:07:28 | BTC/USDT | Signal: buy | Price: 118629.30 | RSI: 56.90 | Confidence: 0.75
2025-07-24 16:08:20 | BTC/USDT | Signal: buy | Price: 118613.20 | RSI: 56.23 | Confidence: 0.75
2025-07-24 16:09:20 | BTC/USDT | Signal: buy | Price: 118620.10 | RSI: 56.52 | Confidence: 0.75
2025-07-24 16:10:35 | BTC/USDT | Signal: buy | Price: 118616.30 | RSI: 56.38 | Confidence: 0.75
2025-07-24 16:11:38 | BTC/USDT | Signal: buy | Price: 118597.60 | RSI: 55.37 | Confidence: 0.75
2025-07-24 16:12:51 | BTC/USDT | Signal: buy | Price: 118638.00 | RSI: 57.34 | Confidence: 0.75
2025-07-24 16:13:46 | BTC/USDT | Signal: buy | Price: 118661.70 | RSI: 58.35 | Confidence: 0.75
2025-07-24 16:14:47 | BTC/USDT | Signal: buy | Price: 118628.70 | RSI: 56.94 | Confidence: 0.75
2025-07-24 16:15:46 | BTC/USDT | Signal: buy | Price: 118646.60 | RSI: 57.79 | Confidence: 0.75
2025-07-24 16:16:52 | BTC/USDT | Signal: buy | Price: 118690.00 | RSI: 59.69 | Confidence: 0.75
2025-07-24 16:17:53 | BTC/USDT | Signal: buy | Price: 118667.50 | RSI: 58.73 | Confidence: 0.75
2025-07-24 16:18:52 | BTC/USDT | Signal: buy | Price: 118676.40 | RSI: 59.11 | Confidence: 0.75
2025-07-24 16:19:52 | BTC/USDT | Signal: buy | Price: 118693.60 | RSI: 59.84 | Confidence: 0.75
2025-07-24 16:20:50 | BTC/USDT | Signal: buy | Price: 118700.00 | RSI: 60.10 | Confidence: 0.75
2025-07-24 16:21:44 | BTC/USDT | Signal: buy | Price: 118677.80 | RSI: 58.66 | Confidence: 0.75
2025-07-24 16:22:45 | BTC/USDT | Signal: buy | Price: 118674.00 | RSI: 58.42 | Confidence: 0.75
2025-07-24 16:23:44 | BTC/USDT | Signal: buy | Price: 118649.40 | RSI: 56.92 | Confidence: 0.75
2025-07-24 16:24:41 | BTC/USDT | Signal: buy | Price: 118663.20 | RSI: 57.76 | Confidence: 0.75
2025-07-24 16:25:38 | BTC/USDT | Signal: buy | Price: 118673.60 | RSI: 58.28 | Confidence: 0.75
2025-07-24 16:26:38 | BTC/USDT | Signal: buy | Price: 118640.10 | RSI: 56.27 | Confidence: 0.75
2025-07-24 16:27:32 | BTC/USDT | Signal: buy | Price: 118679.70 | RSI: 58.56 | Confidence: 0.75
2025-07-24 16:28:39 | BTC/USDT | Signal: buy | Price: 118692.30 | RSI: 59.14 | Confidence: 0.75
2025-07-24 16:29:42 | BTC/USDT | Signal: buy | Price: 118673.40 | RSI: 58.27 | Confidence: 0.75
2025-07-24 16:30:35 | BTC/USDT | Signal: buy | Price: 118660.00 | RSI: 57.09 | Confidence: 0.75
2025-07-24 16:31:34 | BTC/USDT | Signal: buy | Price: 118502.90 | RSI: 48.24 | Confidence: 0.75
2025-07-24 16:32:48 | BTC/USDT | Signal: buy | Price: 118578.80 | RSI: 52.15 | Confidence: 0.75
2025-07-24 16:33:46 | BTC/USDT | Signal: buy | Price: 118494.90 | RSI: 47.86 | Confidence: 0.75
2025-07-24 16:34:46 | BTC/USDT | Signal: buy | Price: 118595.00 | RSI: 53.06 | Confidence: 0.75
2025-07-24 16:35:45 | BTC/USDT | Signal: buy | Price: 118634.90 | RSI: 55.38 | Confidence: 0.75
2025-07-24 16:36:43 | BTC/USDT | Signal: buy | Price: 118565.00 | RSI: 51.14 | Confidence: 0.75
2025-07-24 16:37:43 | BTC/USDT | Signal: buy | Price: 118610.60 | RSI: 53.91 | Confidence: 0.75
2025-07-24 16:40:55 | BTC/USDT | Signal: buy | Price: 118533.80 | RSI: 49.53 | Confidence: 0.75
2025-07-24 16:41:48 | BTC/USDT | Signal: buy | Price: 118584.10 | RSI: 52.20 | Confidence: 0.75
2025-07-24 16:42:45 | BTC/USDT | Signal: buy | Price: 118675.60 | RSI: 56.41 | Confidence: 0.75
2025-07-24 16:43:47 | BTC/USDT | Signal: buy | Price: 118612.50 | RSI: 53.59 | Confidence: 0.75
2025-07-24 16:44:44 | BTC/USDT | Signal: buy | Price: 118592.40 | RSI: 52.62 | Confidence: 0.75
2025-07-24 16:45:44 | BTC/USDT | Signal: buy | Price: 118648.30 | RSI: 55.41 | Confidence: 0.75
2025-07-24 16:46:53 | BTC/USDT | Signal: buy | Price: 118610.70 | RSI: 53.57 | Confidence: 0.75
2025-07-24 16:47:51 | BTC/USDT | Signal: buy | Price: 118664.20 | RSI: 56.15 | Confidence: 0.75
2025-07-24 16:48:46 | BTC/USDT | Signal: buy | Price: 118631.30 | RSI: 54.60 | Confidence: 0.75
2025-07-24 16:49:52 | BTC/USDT | Signal: buy | Price: 118575.00 | RSI: 51.59 | Confidence: 0.75
2025-07-24 16:50:51 | BTC/USDT | Signal: buy | Price: 118518.30 | RSI: 48.27 | Confidence: 0.75
2025-07-24 16:51:48 | BTC/USDT | Signal: buy | Price: 118644.20 | RSI: 55.33 | Confidence: 0.75
2025-07-24 16:52:53 | BTC/USDT | Signal: buy | Price: 118578.90 | RSI: 51.59 | Confidence: 0.75
2025-07-24 16:53:51 | BTC/USDT | Signal: buy | Price: 118522.70 | RSI: 48.50 | Confidence: 0.75
2025-07-24 16:54:46 | XMR/USDT | Signal: buy | Price: 319.01 | RSI: 39.26 | Confidence: 0.75
2025-07-24 16:56:42 | XMR/USDT | Signal: buy | Price: 318.81 | RSI: 38.24 | Confidence: 0.75
2025-07-24 16:57:39 | XMR/USDT | Signal: buy | Price: 318.57 | RSI: 37.06 | Confidence: 0.75
2025-07-24 16:58:50 | XMR/USDT | Signal: buy | Price: 318.62 | RSI: 37.30 | Confidence: 0.75
2025-07-24 16:59:14 | BNB/USDT | Signal: buy | Price: 764.68 | RSI: 39.06 | Confidence: 0.75
2025-07-24 17:35:40 | INJ/USDT | Signal: sell | Price: 13.68 | RSI: 60.30 | Confidence: 0.75
2025-07-24 17:37:05 | ETH/USDT | Signal: buy | Price: 3684.44 | RSI: 68.73 | Confidence: 0.75
2025-07-24 17:37:18 | APT/USDT | Signal: sell | Price: 4.70 | RSI: 61.50 | Confidence: 0.75
2025-07-24 17:37:55 | ETH/USDT | Signal: buy | Price: 3689.70 | RSI: 70.06 | Confidence: 0.75
2025-07-24 17:38:16 | APT/USDT | Signal: sell | Price: 4.70 | RSI: 62.03 | Confidence: 0.75
2025-07-24 17:38:52 | ETH/USDT | Signal: buy | Price: 3689.71 | RSI: 70.06 | Confidence: 0.75
2025-07-24 17:39:05 | APT/USDT | Signal: sell | Price: 4.70 | RSI: 61.26 | Confidence: 0.75
2025-07-24 17:39:42 | ETH/USDT | Signal: buy | Price: 3692.62 | RSI: 70.75 | Confidence: 0.75
2025-07-24 17:39:55 | APT/USDT | Signal: sell | Price: 4.70 | RSI: 62.12 | Confidence: 0.75
2025-07-24 17:40:36 | ETH/USDT | Signal: buy | Price: 3691.82 | RSI: 70.37 | Confidence: 0.75
2025-07-24 17:41:28 | ETH/USDT | Signal: buy | Price: 3694.04 | RSI: 71.10 | Confidence: 0.75
2025-07-24 17:43:51 | ETH/USDT | Signal: buy | Price: 3690.93 | RSI: 69.84 | Confidence: 0.75
2025-07-24 17:44:41 | ETH/USDT | Signal: buy | Price: 3690.08 | RSI: 69.34 | Confidence: 0.75
2025-07-24 17:45:28 | ETH/USDT | Signal: buy | Price: 3691.21 | RSI: 69.39 | Confidence: 0.75
2025-07-24 17:46:17 | ETH/USDT | Signal: buy | Price: 3694.87 | RSI: 70.35 | Confidence: 0.75
2025-07-24 17:47:17 | ETH/USDT | Signal: buy | Price: 3695.45 | RSI: 70.49 | Confidence: 0.75
2025-07-24 17:48:22 | ETH/USDT | Signal: buy | Price: 3695.10 | RSI: 70.41 | Confidence: 0.75
2025-07-24 17:49:23 | ETH/USDT | Signal: buy | Price: 3699.03 | RSI: 71.36 | Confidence: 0.75
2025-07-24 17:50:18 | BTC/USDT | Signal: buy | Price: 118843.00 | RSI: 62.05 | Confidence: 0.75
2025-07-24 17:50:22 | ETH/USDT | Signal: buy | Price: 3711.89 | RSI: 74.12 | Confidence: 0.75
2025-07-24 17:51:37 | ETH/USDT | Signal: buy | Price: 3715.74 | RSI: 74.89 | Confidence: 0.75
2025-07-24 17:52:27 | BTC/USDT | Signal: buy | Price: 118840.20 | RSI: 61.99 | Confidence: 0.75
2025-07-24 17:52:32 | ETH/USDT | Signal: buy | Price: 3713.07 | RSI: 74.36 | Confidence: 0.75
2025-07-24 17:53:25 | BTC/USDT | Signal: buy | Price: 118827.80 | RSI: 61.71 | Confidence: 0.75
